DATAFLOW,FREQ,INDICATOR,REF_AREA,UNIT,TIME_PERIOD,OBS_VALUE
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1990,423672.224545862
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1991,423733.063875685
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1992,427426.084254575
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1993,428337.072226758
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1994,428818.220666782
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1995,437276.554470528
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1996,443928.268203045
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1997,456015.976421891
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1998,469751.524150252
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,1999,476391.986612509
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2000,487777.762806434
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2001,495604.310396663
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2002,499190.485125836
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2003,500599.961947057
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2004,517726.513518175
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2005,524211.488965003
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2006,528038.421581892
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2007,534417.835021602
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2008,537262.311990541
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2009,540381.618373708
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2010,535549.224196195
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2011,537205.495236413
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2012,539511.054796992
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2013,530311.913740354
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2014,524709.397343331
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2015,533063.831868562
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2016,542287.865347481
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2017,549330.021694633
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2018,549731.942122923
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUS,Gg_CO2,2019,545152.517975278
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1990,78420.4853134731
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1991,82082.331738836
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1992,75469.2711574783
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1993,75709.1891514719
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1994,75958.3025775219
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1995,79237.9773040888
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1996,82452.5892874996
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1997,82116.2292533559
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1998,81432.8496014841
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,1999,79898.3650887788
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2000,80129.4314440238
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2001,84064.7193754262
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2002,85815.0591571954
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2003,91306.7154290499
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2004,90985.2342096688
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2005,92147.2855770051
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2006,89728.7820441705
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2007,86983.9414945287
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2008,86440.2107237771
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2009,79779.0725901318
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2010,84336.717724533
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2011,82127.0258881262
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2012,79432.3795290622
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2013,79817.1740579855
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2014,76238.6699808144
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2015,78462.2325972447
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2016,79471.0084930508
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2017,81862.4974062071
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2018,78627.637463622
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,AUT,Gg_CO2,2019,79842.2526454428
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1990,145719.486913413
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1991,148439.217438971
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1992,148039.147330743
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1993,146897.392098987
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1994,151497.122984918
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1995,153616.789995408
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1996,157323.924537321
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1997,148852.497393644
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1998,154021.163362331
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,1999,147789.333882851
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2000,148882.926232578
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2001,147324.61203195
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2002,147412.689540777
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2003,147713.445577613
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2004,148554.793362492
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2005,145561.698162783
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2006,142720.48278808
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2007,139071.662079489
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2008,138980.223062416
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2009,126325.021889627
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2010,133633.523202562
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2011,123134.281667017
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2012,120385.712201124
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2013,120443.490023094
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2014,114731.995510673
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2015,118959.981401646
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2016,117689.179213263
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2017,117424.30291644
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2018,117894.737828469
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BEL,Gg_CO2,2019,116651.489106771
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1990,99978.07998764
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1991,81795.8176676072
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1992,76218.3749029108
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1993,75610.6381342526
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1994,71519.5445227144
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1995,72908.9132896351
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1996,73249.268498804
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1997,70028.7627042527
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1998,65922.1944987328
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,1999,58817.0415349403
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2000,57864.2728863735
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2001,60776.8763525571
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2002,58130.2283551589
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2003,62940.276963465
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2004,62109.4951199914
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2005,62714.8675186515
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2006,63377.0995397898
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2007,67307.9366531663
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2008,65996.5865045357
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2009,57163.9737098695
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2010,59796.3691966106
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2011,65071.4261266305
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2012,60087.1208906686
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2013,54893.9153523399
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2014,57987.867349257
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2015,61338.3514538535
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2016,58800.9076199314
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2017,61148.4684984676
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2018,57281.7702870652
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BGR,Gg_CO2,2019,55955.2765321744
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1990,139151.985635581
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1991,130840.885347005
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1992,120140.776289771
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1993,106923.594821131
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1994,89779.8931924119
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1995,83442.9422805277
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1996,84297.3568409132
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1997,85109.9797606309
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1998,86361.8924171182
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,1999,80057.9329994474
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2000,79717.0832519988
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2001,79870.104528206
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2002,78363.7893196064
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2003,80448.4384545558
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2004,84704.1533347764
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2005,86798.6889038995
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2006,90642.0876425689
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2007,90117.0102688889
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2008,92953.3731918121
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2009,88814.4925487822
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2010,90694.7967561782
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2011,90342.2958447634
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2012,91370.7063983678
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2013,92264.2283155788
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2014,91040.7018092317
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2015,85975.4541149353
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2016,87745.0205463994
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2017,88542.2037480393
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2018,89064.611079601
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,BLR,Gg_CO2,2019,90115.6955097102
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1990,601523.693127531
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1991,595776.72634263
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1992,613598.518533251
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1993,616798.394318608
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1994,638000.470335979
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1995,656298.717315296
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1996,678714.488508001
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1997,691195.367182711
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1998,696901.518588772
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,1999,709600.924294885
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2000,733511.337261223
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2001,722935.012117626
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2002,726555.183452183
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2003,744831.88683637
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2004,745919.782435955
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2005,738718.60233443
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2006,730101.935176223
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2007,751661.271028039
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2008,735692.852072513
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2009,693597.90384527
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2010,702802.746934378
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2011,714078.510814236
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2012,717172.389555361
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2013,725371.842968683
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2014,722557.670559529
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2015,723096.017765438
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2016,706933.907647331
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2017,716092.013142115
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2018,728475.889658144
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CAN,Gg_CO2,2019,730244.943248134
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1990,53631.0994750843
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1991,55542.605218112
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1992,55304.0406552041
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1993,52752.2332384698
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1994,51757.1161032706
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1995,52684.0518935021
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1996,53380.5300302061
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1997,52219.9167821358
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1998,53783.4487962413
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,1999,53634.5667369898
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2000,52931.4163345381
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2001,54477.0792457115
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2002,52986.027800867
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2003,54080.4141218412
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2004,54688.413815868
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2005,55348.1865067491
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2006,55037.7957523322
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2007,53123.597704363
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2008,54541.4295615802
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2009,53083.9196490536
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2010,54721.379030255
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2011,50606.3982800291
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2012,51946.231121318
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2013,52831.5332898123
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2014,48875.4135740616
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2015,48415.6187232814
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2016,48709.0629797824
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2017,47868.9335421818
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2018,46369.7112524261
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CHE,Gg_CO2,2019,46108.1865692306
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1990,5571.02632041962
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1991,6072.43875553366
UNSD:DF_UNData_UNFCC(1.0),A,EN_CLC_GHGE_XLULUCF,CYP,Gg_CO2,1992,6521.86809355297
